TRIP_ID,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,MMSI,VESSEL_TYPE
1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86940,273522400,Factory Trawler
1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,130980,NA,NA,NA,NA,144360,273522400,Factory Trawler
1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,13080,NA,NA,NA,NA,14820,273523300,Factory Trawler
1182,NA,82020,NA,NA,NA,NA,NA,NA,NA,375360,NA,NA,NA,NA,462840,273524300,Factory Trawler
1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324960,273527800,Factory Trawler
1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118020,273527800,Factory Trawler
1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23520,277329000,General Cargo
1186,NA,NA,NA,NA,NA,537960,NA,NA,NA,NA,NA,NA,NA,NA,537960,277519000,Factory Trawler
1187,NA,NA,NA,NA,NA,92340,NA,NA,NA,NA,NA,NA,NA,NA,92340,277519000,Factory Trawler
1188,NA,NA,NA,NA,NA,1483380,NA,NA,NA,NA,NA,NA,NA,NA,1486260,277519000,Factory Trawler
1189,NA,NA,NA,NA,NA,323100,NA,NA,NA,NA,NA,NA,NA,NA,323100,277519000,Factory Trawler
1190,NA,NA,NA,NA,NA,98640,NA,NA,NA,NA,NA,NA,NA,NA,98640,277519000,Factory Trawler
1191,NA,NA,NA,NA,NA,17820,NA,NA,NA,NA,NA,NA,NA,NA,17820,277519000,Factory Trawler
1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22620,304183000,General Cargo
1194,NA,NA,NA,NA,NA,NA,NA,NA,25620,NA,NA,NA,NA,NA,30060,304183000,General Cargo
1195,NA,NA,20880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,304517000,General Cargo
1196,NA,NA,118920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121140,304517000,General Cargo
1197,NA,NA,68940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71100,304517000,General Cargo
1198,NA,NA,119100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121560,304984000,General Cargo
1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18240,305204000,General Cargo
1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28800,305223000,General Cargo
1201,NA,NA,NA,NA,NA,NA,20160,NA,NA,NA,NA,NA,NA,NA,24660,305251000,General Cargo
1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47040,305412000,Container Ship
1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700,305412000,Container Ship
1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56580,305445000,Container Ship
1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,288960,NA,NA,NA,NA,293700,305592000,Multi Purpose Offshore Vessel
1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,20880,NA,NA,NA,NA,22080,305592000,Multi Purpose Offshore Vessel
1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39180,NA,NA,NA,44580,305915000,General Cargo
1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25140,305956000,General Cargo
1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204120,306704000,Heavy Load Carrier
1217,NA,NA,NA,NA,NA,NA,6660,NA,NA,NA,NA,NA,NA,NA,8640,306796000,Reefer
1218,NA,NA,NA,NA,NA,NA,116460,NA,NA,NA,NA,NA,NA,NA,122760,306796000,Reefer
1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5880,306872000,Reefer
1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14280,306872000,Reefer
1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,260640,NA,NA,NA,NA,263700,308014000,Research/Survey Vessel
1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19080,308287000,Bulk Carrier
1223,NA,NA,NA,NA,NA,632580,NA,NA,NA,NA,NA,NA,NA,NA,632580,309361000,Reefer
1224,NA,NA,NA,NA,NA,1036560,NA,NA,NA,NA,NA,NA,NA,NA,1036560,309361000,Reefer
1225,NA,NA,NA,NA,NA,779820,NA,NA,NA,NA,NA,NA,NA,NA,779820,309361000,Reefer
1226,NA,NA,NA,NA,NA,118020,NA,NA,NA,NA,NA,NA,NA,NA,118020,309361000,Reefer
1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6600,310529000,Passenger
1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4020,310529000,Passenger
1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58200,310531000,Passenger
1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23820,311009600,Reefer
1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20760,311012500,Research/Survey Vessel
1249,NA,119820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204180,311042400,Reefer
1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10080,311052800,Research/Survey Vessel
1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13680,311665000,Reefer
1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,597720,NA,NA,NA,NA,600360,312036000,Multi Purpose Offshore Vessel
1264,NA,NA,NA,93960,NA,NA,NA,NA,NA,863280,NA,NA,NA,NA,1817400,312036000,Multi Purpose Offshore Vessel
1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118620,312036000,Multi Purpose Offshore Vessel
1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,146760,NA,NA,NA,NA,147840,312448000,General Cargo
1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,451140,NA,NA,NA,NA,453600,312448000,General Cargo
1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,269160,NA,NA,NA,NA,269160,312534000,Reefer
1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,63240,NA,NA,NA,NA,63240,312534000,Reefer
1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,295920,NA,NA,NA,NA,295920,312534000,Reefer
1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,125700,NA,NA,NA,NA,125700,312534000,Reefer
1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,24840,NA,NA,NA,NA,27240,312534000,Reefer
1273,NA,NA,NA,NA,862740,NA,NA,NA,NA,NA,NA,NA,NA,NA,862740,312867000,Fishing Vessel
1274,NA,NA,NA,NA,96660,NA,NA,NA,NA,NA,NA,NA,NA,NA,96660,312867000,Fishing Vessel
1275,NA,NA,NA,NA,17820,NA,NA,NA,NA,NA,NA,NA,NA,NA,17820,312867000,Fishing Vessel
1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,1200,316014142,Pleasure Craft
1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18e3,NA,18e3,316014142,Pleasure Craft
1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71280,319538000,Bulk Carrier
1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9180,NA,NA,NA,12180,338108461,Pleasure Craft
1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12300,NA,NA,NA,17700,338108461,Pleasure Craft
1283,NA,41100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43920,341591000,Trawler
1284,NA,NA,NA,NA,NA,NA,NA,16860,NA,NA,NA,NA,NA,NA,20340,341891000,Reefer
1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156180,NA,NA,157920,351238000,Reefer
1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818180,NA,NA,1818180,351238000,Reefer
1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97680,NA,NA,97680,351238000,Reefer
1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10440,NA,NA,10440,351238000,Reefer
1290,NA,NA,60540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62580,351268000,Container Ship
1292,NA,NA,27180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29460,351607000,Container Ship
1293,NA,NA,25920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28140,351737000,Container Ship
1294,NA,NA,55260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56100,351737000,Container Ship
1295,NA,NA,88920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90360,351819000,Container Ship
1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,351998000,General Cargo
1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632100,352491000,Tanker
1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817400,352491000,Tanker
1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118680,352491000,Tanker
1300,NA,NA,NA,NA,37680,NA,NA,NA,NA,NA,NA,NA,NA,NA,100020,352515000,Reefer
1301,NA,NA,78120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80580,352619000,Container Ship
1303,NA,NA,46200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49680,352649000,Container Ship
1304,NA,NA,76440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79080,352649000,Container Ship
1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16200,352760000,Bulk Carrier
1306,NA,NA,NA,NA,NA,NA,NA,NA,100020,134880,NA,NA,NA,NA,256080,352896000,Tug
1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,352896000,Tug
1308,NA,17340,NA,NA,NA,NA,NA,NA,NA,NA,16260,NA,NA,NA,1288140,352896000,Tug
1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98700,352896000,Tug
1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10140,352896000,Tug
1311,NA,NA,NA,NA,NA,68820,NA,NA,NA,NA,NA,NA,NA,NA,71100,352913000,General Cargo
1313,NA,NA,52500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55320,353082000,Container Ship
1315,NA,NA,NA,NA,10080,NA,NA,NA,NA,NA,NA,NA,NA,NA,10080,353444000,Tug
1318,NA,NA,NA,NA,27e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,27e3,353444000,Tug
1319,NA,NA,NA,NA,1035660,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035660,353444000,Tug
1320,NA,NA,NA,NA,119160,NA,NA,NA,NA,NA,NA,NA,NA,NA,119160,353444000,Tug
1321,NA,NA,63840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66960,353775000,Container Ship
1322,NA,NA,58500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61380,353775000,Container Ship
1323,NA,NA,NA,NA,NA,NA,NA,NA,27840,NA,NA,NA,NA,NA,38100,354036000,Reefer
1324,NA,NA,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3960,354537000,Container Ship
1325,NA,NA,39900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41820,354537000,Container Ship
1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24060,354594000,General Cargo
1327,NA,NA,NA,70920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73560,354767000,Passenger
1328,NA,NA,83160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86940,355194000,Container Ship
1329,NA,NA,73740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76140,355249000,Container Ship
1330,NA,NA,71580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74340,355289000,Container Ship
1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,355422000,Pipe Layer
1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25980,355422000,Pipe Layer
1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,145080,NA,NA,NA,NA,146820,355645000,Offshore Supply Ship
1334,NA,NA,NA,51960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54300,355645000,Offshore Supply Ship
1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41040,355661000,Bulk Carrier
1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13200,355768000,Passenger
1337,NA,NA,NA,NA,NA,52380,NA,NA,NA,NA,NA,NA,NA,NA,54060,356032000,General Cargo
1338,NA,NA,NA,NA,NA,13320,NA,NA,NA,NA,NA,NA,NA,NA,13320,356032000,General Cargo
1339,NA,NA,87900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90660,356101000,Container Ship
1340,NA,NA,29040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32100,356101000,Container Ship
1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,357330000,Bulk Carrier
1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,357577000,Bulk Carrier
1346,120,147180,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152520,367449000,Cargo/Containership
1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,NA,2640,367617440,Pleasure Craft
1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11460,NA,11460,367617440,Pleasure Craft
1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6840,NA,10140,367617440,Pleasure Craft
1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,1680,367617440,Pleasure Craft
1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35640,370103000,Tug
1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,370367000,Bulk Carrier
1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23760,370387000,General Cargo
1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,820500,NA,NA,NA,NA,824580,370545000,General Cargo
1361,NA,NA,72180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75480,371059000,Container Ship
1362,NA,NA,NA,NA,NA,94860,NA,NA,NA,NA,NA,NA,NA,NA,96840,371215000,Container Ship
1363,NA,NA,NA,NA,NA,156e3,NA,NA,NA,NA,NA,NA,NA,NA,158220,371215000,Container Ship
1364,NA,NA,NA,NA,NA,104640,NA,NA,NA,NA,NA,NA,NA,NA,107460,371215000,Container Ship
1365,NA,NA,110640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114300,371245000,Container Ship
1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,843120,11520,NA,NA,NA,868500,371322000,Reefer
1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98280,NA,NA,NA,100260,371322000,Reefer
1368,NA,NA,92160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95400,371443000,Container Ship
1372,NA,NA,77820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80580,371602000,Container Ship
1373,NA,NA,94860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97680,371602000,Container Ship
1375,NA,NA,116400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118800,372045000,Container Ship
1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,372609000,Bulk Carrier
1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632340,372653000,Tanker
1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168780,372653000,Tanker
1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632100,373289000,Drill Ship
1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818060,373289000,Drill Ship
1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118980,373289000,Drill Ship
1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15060,373471000,General Cargo
1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10080,373471000,General Cargo
1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13500,373639000,General Cargo
1393,NA,NA,NA,NA,7500,328140,NA,NA,NA,NA,NA,NA,NA,NA,358080,412110221,Fishing Vessel
1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,153180,NA,NA,NA,NA,188280,412110221,Fishing Vessel
1395,NA,NA,NA,NA,NA,113040,NA,NA,NA,NA,NA,NA,NA,NA,114120,412110254,Pleasure Craft
1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,203460,NA,NA,NA,NA,207e3,412110254,Pleasure Craft
1397,NA,NA,NA,NA,NA,48420,NA,NA,NA,NA,NA,NA,NA,NA,49740,412110427,Fishing Vessel
1398,NA,NA,NA,NA,NA,228960,NA,NA,NA,NA,NA,NA,NA,NA,228960,412110427,Fishing Vessel
1399,NA,NA,NA,NA,NA,210240,NA,NA,NA,NA,NA,NA,NA,NA,210240,412110427,Fishing Vessel
1400,NA,NA,NA,NA,2340,20520,NA,NA,NA,NA,NA,NA,NA,NA,26820,412110427,Fishing Vessel
1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767400,412110427,Fishing Vessel
1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25860,412110427,Fishing Vessel
1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19080,412110427,Fishing Vessel
1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13680,412110427,Fishing Vessel
1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15480,412110427,Fishing Vessel
1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8040,412110427,Fishing Vessel
1408,NA,NA,NA,NA,NA,345720,NA,NA,NA,NA,NA,NA,NA,NA,349020,412110429,Fishing Vessel
1409,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,213e3,412110429,Fishing Vessel
1410,NA,NA,NA,NA,1680,329880,NA,NA,NA,NA,NA,NA,NA,NA,337920,412110441,Fishing Vessel
1411,NA,NA,NA,NA,240,NA,7740,NA,NA,NA,NA,NA,NA,NA,10500,412110441,Fishing Vessel
1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340,412110441,Fishing Vessel
1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603780,412280992,Fishing Vessel
1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972060,412280992,Fishing Vessel
1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316320,412280992,Fishing Vessel
1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631620,412280993,Fishing Vessel
1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44520,NA,NA,NA,45840,412660220,Tanker
1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103620,NA,NA,NA,107100,412660220,Tanker
1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,118740,NA,NA,NA,NA,121080,431038000,Fishing Vessel
1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,164940,NA,NA,NA,NA,165780,431500470,Fishing Vessel
1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,111780,NA,138720,NA,NA,253740,431700260,Fishing Vessel
1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12600,NA,NA,12600,431701650,Fishing Vessel
1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12780,NA,NA,12780,431701650,Fishing Vessel
1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920,NA,NA,7920,431701650,Fishing Vessel
1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19080,NA,NA,19080,431813000,Fishing Vessel
1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700,NA,NA,11700,431813000,Fishing Vessel
1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,357900,NA,66480,NA,NA,430620,431813000,Fishing Vessel
1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9540,NA,NA,9540,431927000,Fishing Vessel
1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11880,NA,NA,11880,431927000,Fishing Vessel
1436,NA,NA,NA,NA,177420,NA,NA,NA,NA,NA,NA,188340,NA,NA,370680,432991000,Fishing Vessel
1438,NA,NA,NA,NA,5520,NA,NA,NA,NA,132060,NA,NA,NA,NA,631080,440747000,Trawler
1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510720,440747000,Trawler
1440,NA,NA,NA,NA,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,550020,440747000,Trawler
1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13740,440747000,Trawler
1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24900,440747000,Trawler
1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23580,477056800,General Cargo
1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7200,477098800,Bulk Carrier
1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57180,477167200,General Cargo
1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158400,477220500,Container Ship
1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17040,477319400,Cargo/Containership
1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23940,477462500,Bulk Carrier
1454,NA,NA,81060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83460,477519400,Container Ship
1455,NA,NA,70740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73320,477519400,Container Ship
1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,477559800,Bulk Carrier
1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30900,477777000,Bulk Carrier
1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50760,477892200,Bulk Carrier
1460,NA,NA,NA,30900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33840,477902400,General Cargo
1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37380,477960900,Bulk Carrier
1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,NA,46800,518565000,Pleasure Craft
1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50040,NA,50040,518565000,Pleasure Craft
1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57780,NA,57780,518565000,Pleasure Craft
1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30960,NA,30960,518565000,Pleasure Craft
1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46080,NA,46080,518565000,Pleasure Craft
1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e3,NA,9e3,518565000,Pleasure Craft
1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14760,NA,14760,518565000,Pleasure Craft
1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24780,NA,24780,518565000,Pleasure Craft
1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88800,NA,88800,518565000,Pleasure Craft
1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e3,NA,9e3,518565000,Pleasure Craft
1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16560,NA,16560,518565000,Pleasure Craft
1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19080,NA,19080,518565000,Pleasure Craft
1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38880,NA,38880,518565000,Pleasure Craft
1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111060,NA,111060,518565000,Pleasure Craft
1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100380,NA,100380,518565000,Pleasure Craft
1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44220,NA,44220,518565000,Pleasure Craft
1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11160,NA,11760,518565000,Pleasure Craft
1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636140,518579000,Standby Safety Vessel
1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118260,518579000,Standby Safety Vessel
1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14100,538001750,Platform
1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3540,538002237,Bulk Carrier
1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24660,538003424,General Cargo
1500,NA,NA,NA,NA,NA,NA,NA,NA,186120,NA,NA,NA,NA,NA,191340,538004308,Tanker
1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27300,538004345,Bulk Carrier
1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42120,538004355,Bulk Carrier
1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9360,538004585,Bulk Carrier
1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,538004767,Bulk Carrier
1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100920,564081000,Tanker
1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27900,564163000,Bulk Carrier
1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59880,565592000,Tanker
1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,268440,NA,NA,NA,NA,283740,566347000,Offshore Supply Ship
